names,scores,logfoldchanges,pvals,pvals_adj
Gm28376,0.17809296,0.545897,0.8586499686017944,1.0
Gatb,0.17779785,0.22957306,0.858881736702073,1.0
Tppp3,0.17779785,0.69006884,0.858881736702073,1.0
Gm8098,0.17751093,0.5111965,0.8591070784590382,1.0
Nfatc2,0.17746174,0.51802963,0.8591457096274124,1.0
Gm49303,0.17745355,0.7186133,0.8591521481882602,1.0
Psmb10,0.17745355,0.508472,0.8591521481882602,1.0
Fbxl7,0.17719942,0.1847505,0.8593517482180706,1.0
Krt222,0.17717484,0.96505046,0.8593710648271979,1.0
Gm15169,0.17702727,1.8817973,0.8594869662490738,1.0
Clba1,0.17702727,1.9429245,0.8594869662490738,1.0
Gm3830,0.17701088,1.9486988,0.8594998443717695,1.0
Rab11fip2,0.17692891,0.08664668,0.8595642355457916,1.0
Gm42884,0.17686333,1.8846799,0.8596157491574605,1.0
Prss23,0.17684692,1.7455486,0.8596286276537457,1.0
Tubb1,0.17674856,1.6415921,0.8597058994154907,1.0
Cldn10,0.17637967,0.16716687,0.8599956804819702,1.0
Xirp2,0.1762321,0.5921611,0.8601115981901697,1.0
G630016G05Rik,0.17605177,0.16117458,0.8602532794824549,1.0
4921524J17Rik,0.17585501,0.36365157,0.860407846022607,1.0
Runx2,0.17541234,0.2567901,0.8607556402820465,1.0
Rogdi,0.17504345,0.3086332,0.8610454894649112,1.0
Txndc5,0.1749041,0.27026838,0.8611549929181563,1.0
AU040320,0.17460078,0.13646106,0.8613933331871519,1.0
Tmem196,0.17447782,0.3336757,0.861489961217607,1.0
Ing5,0.1741827,0.3999871,0.8617218769463666,1.0
Gm46515,0.17410073,0.4519098,0.8617863000986924,1.0
Gm10591,0.17395318,0.3616941,0.8619022640896349,1.0
Malt1,0.17356789,0.2785056,0.8622050729818758,1.0
Pcdhga7,0.17355148,0.1640653,0.8622179589161585,1.0
Gm48371,0.1735187,1.35492,0.8622437308947182,1.0
Prkab1,0.17346951,1.3693992,0.8622823891374929,1.0
Mterf4,0.1731252,0.56336796,0.8625530060673988,1.0
Cdkl1,0.17311701,0.7116601,0.8625594495243675,1.0
Casp9,0.17309242,0.35834616,0.8625787799501372,1.0
Scg2,0.17306784,0.38663033,0.8625981104581933,1.0
Dync2i2,0.17289568,0.24389054,0.8627334263176564,1.0
Wdr75,0.17234644,0.2547488,0.8631651752501597,1.0
Cars,0.17225626,0.19045314,0.8632360633125447,1.0
Gstk1,0.17221528,0.38106412,0.8632682855231204,1.0
Dse,0.17181359,0.502115,0.8635840752152522,1.0
Spns2,0.1717972,0.38500887,0.8635969650537243,1.0
Mob3a,0.17148569,0.47266227,0.8638418788790453,1.0
Ibtk,0.1714611,0.22960997,0.8638612147385718,1.0
Mei1,0.17138731,0.89457947,0.8639192228063095,1.0
Oscp1,0.1711414,0.1674325,0.8641125883278703,1.0
Stat4,0.17102663,0.84485704,0.8642028283571772,1.0
Mn1,0.17099383,0.8326612,0.8642286115480773,1.0
Kif20b,0.17099383,0.8591695,0.8642286115480773,1.0
Wscd2,0.17092825,0.2885093,0.8642801783635478,1.0
Pih1d2,0.17058396,1.269712,0.8645509136233559,1.0
Zic4,0.17053477,1.2765176,0.864589591387833,1.0
Gm29433,0.17023966,3.9065504,0.8648216647844416,1.0
Gm12371,0.17022327,1.1233206,0.8648345580929743,1.0
Ephb4,0.17022327,0.25724462,0.8648345580929743,1.0
Jun,0.17014128,0.42500398,0.8648990251753195,1.0
Gm42196,0.17005111,0.41986516,0.8649699400044146,1.0
Syt3,0.17003472,0.4014352,0.8649828337265519,1.0
Zdhhc5,0.16982158,0.22096953,0.8651504553840685,1.0
Gm38593,0.16955106,0.42855343,0.8653632146857868,1.0
Cpne7,0.16950187,0.6042544,0.8654018992441078,1.0
Gm38353,0.16947728,0.19978501,0.8654212416442177,1.0
Kcnh8,0.16929694,0.4758777,0.8655630883742798,1.0
Slc25a13,0.1690756,0.44389534,0.8657371789163577,1.0
Abcf1,0.16883786,0.06848839,0.8659241723106892,1.0
Tmem120a,0.16878869,0.3223222,0.8659628615366043,1.0
Cnih4,0.16817386,0.21937665,0.8664465039322466,1.0
Rufy3,0.16810828,0.066805534,0.8664980954092496,1.0
Cyp2ab1,0.16771479,0.69823134,0.8668076562081589,1.0
Bub3,0.16759183,0.36884025,0.8669043981496715,1.0
Asb12,0.16747707,0.73534876,0.8669946924271663,1.0
Mtch1,0.16730492,0.19699466,0.8671301370971857,1.0
1700111E14Rik,0.16728032,1.0485759,0.8671494866543051,1.0
Eef2kmt,0.16719835,0.30533978,0.8672139857528776,1.0
Gm21798,0.16719015,1.0307393,0.8672204357113643,1.0
Gpx8,0.16719015,1.0021343,0.8672204357113643,1.0
Cdkal1,0.16696061,0.04365416,0.8674010381365165,1.0
Gm26797,0.16695242,2.3168802,0.8674074883511937,1.0
1700041M19Rik,0.16682945,0.9416111,0.8675042426304569,1.0
Rad51ap1,0.16682126,2.067265,0.8675106929863289,1.0
Gm49169,0.16670649,1.8334057,0.8676009988945604,1.0
Morc1,0.16634579,0.5739871,0.867884828706095,1.0
Greb1,0.1663212,0.25367665,0.8679041813592693,1.0
Pign,0.16578835,0.18334644,0.8683235082632561,1.0
Arl13b,0.16562441,0.11901431,0.86845253938418,1.0
Eif3e,0.16524732,0.20879556,0.8687493242537507,1.0
Rps27a,0.16519813,0.5098241,0.8687880366880352,1.0
Agtrap,0.16517353,0.4006186,0.868807393023141,1.0
Purg,0.16500139,0.07990187,0.8689428895698049,1.0
Mog,0.16451773,0.4004462,0.869323590928047,1.0
Ms4a20,0.16441935,1.0301032,0.8694010254229005,1.0
Epb41l5,0.16406687,0.07544886,0.8696785093091496,1.0
Gm15690,0.16404226,0.5963671,0.8696978692493176,1.0
Ddx60,0.16387832,0.6167912,0.8698269375125247,1.0
Bex1,0.16371436,1.806436,0.8699560092436094,1.0
Mkks,0.16367337,0.48372522,0.8699882777178408,1.0
Myo1d,0.16364059,0.23496851,0.870014092653093,1.0
Il10,0.1635832,1.6169364,0.8700592691230802,1.0
Ifngas1,0.1635504,1.6140914,0.8700850844391954,1.0
Gm2629,0.16353402,1.5394057,0.8700979921491716,1.0
Rab38,0.16350123,1.5941194,0.8701238076729441,1.0
Bdkrb2,0.16348483,1.4471748,0.8701367154867338,1.0
Tmem70,0.16341925,0.24379526,0.8701883470878359,1.0
Lsp1,0.16317332,0.7485277,0.8703819705184572,1.0
Psph,0.16305855,0.28380325,0.8704723307791924,1.0
Asb5,0.16196008,0.42162544,0.8713372929431402,1.0
Podxl2,0.1615092,0.38172233,0.8716923593318644,1.0
Acot1,0.16132887,0.64381105,0.871834393131154,1.0
9530062K07Rik,0.16129607,0.3774722,0.8718602179024241,1.0
Ropn1l,0.16116491,0.579591,0.8719635183531006,1.0
Idi1,0.16097637,0.21717632,0.8721120165761692,1.0
C130036L24Rik,0.1608534,0.5630151,0.8722088656719622,1.0
1700120G11Rik,0.16066486,0.83471173,0.8723573713389031,1.0
Panx2,0.1605173,0.76260585,0.8724735963034869,1.0
Slc13a4,0.16039434,1.3331823,0.8725704525436322,1.0
Gm8113,0.16036154,1.3351249,0.8725962811970231,1.0
Gm49575,0.16034515,1.4016865,0.8726091955746512,1.0
Gm11077,0.16028777,0.73242134,0.8726543961636879,1.0
1700093K21Rik,0.16019759,1.2559081,0.872725426500673,1.0
Matk,0.1598287,0.2964425,0.8730160158307727,1.0
Chst12,0.15968114,0.45664257,0.8731322563623575,1.0
Gm49083,0.15939422,0.4917207,0.8733582874565113,1.0
Nr2c2,0.15932044,0.16478021,0.8734164114094308,1.0
Malrd1,0.15930405,0.31504294,0.8734293279362064,1.0
Arhgef10l,0.15895155,0.0359771,0.8737070414161168,1.0
Rps19bp1,0.15882039,0.48923182,0.873810380638483,1.0
4933432K03Rik,0.15851708,0.21828377,0.8740493608322993,1.0
Uchl3,0.15801702,0.19229113,0.8744433802833964,1.0
Marchf4,0.15796785,0.33275968,0.8744821379784073,1.0
Lats2,0.15792686,0.22021881,0.8745144362876235,1.0
Syt10,0.15769732,0.560857,0.8746953106813701,1.0
Gm8871,0.15769732,0.5388012,0.8746953106813701,1.0
Ppm1m,0.15763174,0.38777915,0.8747469902825331,1.0
Klhl33,0.15759896,0.7002383,0.8747728302834706,1.0
Hmgb2,0.15748419,0.42067543,0.8748632713381598,1.0
Gm29242,0.15738581,0.50941044,0.8749407935432612,1.0
Pecr,0.15730384,0.41160193,0.8750053962977166,1.0
Gm4241,0.15713169,1.1042185,0.8751410647932019,1.0
Pigv,0.1571071,0.36366144,0.8751604463065182,1.0
Dhx16,0.1570907,0.25575572,0.8751733673569991,1.0
Vmn2r63,0.15692675,3.244709,0.8753025796915749,1.0
B230369F24Rik,0.15689395,1.0759681,0.8753284225575358,1.0
Gal3st2b,0.15689395,3.1120346,0.8753284225575358,1.0
Zbtb12,0.15688576,0.6659651,0.8753348832948009,1.0
Fbxl8,0.15687756,2.8925543,0.875341344040375,1.0
Pudp,0.15686117,2.899256,0.8753542655564488,1.0
Gm34838,0.15684476,0.98914427,0.8753671871057538,1.0
Gm26673,0.15682837,1.0253764,0.8753801086882868,1.0
Gm16534,0.15682837,2.6195698,0.8753801086882868,1.0
Tcf7,0.15677099,0.26129907,0.8754253344887721,1.0
Ccdc63,0.15668082,1.0025915,0.8754964044257766,1.0
Thop1,0.15667263,0.38223198,0.8755028653789401,1.0
Rtel1,0.15649228,0.21141927,0.8756450084471971,1.0
Iqsec2,0.1564185,0.07099128,0.8757031590407478,1.0
Gm12724,0.15604961,0.3505404,0.8759939220685248,1.0
Add2,0.15595943,0.17424221,0.8760650000226828,1.0
Trmt10a,0.15576269,0.27038154,0.8762200826643304,1.0
Slc14a2,0.15568891,0.32421267,0.8762782398805431,1.0
Dpy19l1,0.15533641,0.30160514,0.876556111350819,1.0
Nqo2,0.15525444,0.41822857,0.8766207348048993,1.0
Zkscan16,0.15518886,0.7481328,0.8766724341603677,1.0
Armc10,0.15514787,0.38037783,0.8767047465247441,1.0
Gm14418,0.15472978,0.72886205,0.8770343443692108,1.0
Zfp12,0.15459862,0.50396377,0.8771377520111227,1.0
Etfrf1,0.15457404,0.52405787,0.8771571411774731,1.0
Zrsr1,0.1543773,0.21559723,0.8773122571607425,1.0
Lrrc3b,0.15427072,0.37870064,0.8773962802858701,1.0
Slc2a10,0.15424614,0.47631255,0.8774156704340303,1.0
4933405D12Rik,0.15404938,1.0093167,0.8775707942662827,1.0
Zmiz1os1,0.15404119,0.1619508,0.8775772578613645,1.0
Ran,0.1540166,1.0210276,0.8775966486955806,1.0
Gm47863,0.1540166,0.47905833,0.8775966486955806,1.0
St18,0.1540084,0.18189995,0.877603112323308,1.0
Atp2a3,0.15377067,0.94776964,0.8777905610754274,1.0
Rgs6,0.15376247,-0.09510263,0.8777970249477804,1.0
St8sia2,0.1536559,0.91656,0.8778810560296478,1.0
Esyt1,0.1536477,0.609254,0.8778875200160289,1.0
Depdc1b,0.15354933,1.8991907,0.8779650884875301,1.0
Btc,0.15350015,1.8719444,0.8780038731627021,1.0
Gm36287,0.15341817,1.6303341,0.8780685149386668,1.0
Gm44836,0.15309846,0.26425937,0.8783206256290336,1.0
Morc2a,0.15304108,0.15486193,0.8783658775727285,1.0
Fam120b,0.15284434,0.12738036,0.8785210301101003,1.0
Morn2,0.15275417,0.4343421,0.8785921432493526,1.0
C030017B01Rik,0.15238528,0.32187137,0.8788830708313918,1.0
Rsl24d1,0.1522787,0.5215392,0.8789671196238008,1.0
Smarcc2,0.15213116,0.015910495,0.8790834971263909,1.0
Zc3hav1l,0.15187702,0.55352074,0.8792839311701086,1.0
Shb,0.15184423,0.74791193,0.8793097941911318,1.0
Rad50,0.15173766,0.21606243,0.8793938498986561,1.0
Zfp968,0.15130319,0.6392596,0.8797365526093818,1.0
1500015L24Rik,0.15105726,0.59800285,0.8799305452651653,1.0
Tmem106c,0.15098348,0.44007128,0.8799887444677504,1.0
Gpr37,0.15068017,0.53264296,0.8802280146639717,1.0
Zdhhc8,0.1505982,0.21699624,0.8802926841626583,1.0
2410002F23Rik,0.1505736,0.3683583,0.8803120851679673,1.0
Alyref,0.15043424,0.8180437,0.8804220255547425,1.0
2810032G03Rik,0.15036866,1.5635029,0.8804737630049991,1.0
Gfra4,0.15025389,1.3760105,0.8805643047704891,1.0
Klf16,0.15022111,0.7673336,0.8805901741331684,1.0
Ankrd50,0.15020472,0.8036481,0.8806031088622952,1.0
Btg4,0.15020472,1.4030925,0.8806031088622952,1.0
Slc1a6,0.15015553,1.3587558,0.8806419132407837,1.0
Trpm1,0.15010634,1.322566,0.8806807179058628,1.0
Slc16a13,0.15010634,1.2764903,0.8806807179058628,1.0
Tnnc1,0.15008995,1.320284,0.8806936528578934,1.0
Sytl4,0.15008995,1.3311177,0.8806936528578934,1.0
6230400D17Rik,0.15008995,0.2695144,0.8806936528578934,1.0
Pgbd5,0.14979483,0.3055913,0.8809264874340469,1.0
Elmo1,0.14972106,0.14558917,0.880984697687146,1.0
Aip,0.14948332,0.35999602,0.8811722684307033,1.0
Thbs3,0.14938495,0.36749953,0.8812498858611864,1.0
Prmt2,0.14911443,0.28919813,0.881463339674081,1.0
Ccdc112,0.14893408,0.1957314,0.8816056470006185,1.0
Snhg11,0.14888489,0.058091134,0.8816444587532574,1.0
Scube1,0.1488685,0.19436577,0.8816573960673014,1.0
Tekt5,0.14876193,0.36608595,0.8817414893781137,1.0
Stx2,0.14876193,0.21679656,0.8817414893781137,1.0
Plxdc1,0.1485078,0.37163618,0.8819420249591106,1.0
Wnt5b,0.14838484,0.41184738,0.8820390610225594,1.0
Sf1,0.14800775,0.0944054,0.8823366493179174,1.0
Pcdhgb2,0.1474913,0.7749796,0.8827442428393005,1.0
Vps28,0.14725357,0.54225385,0.8829318756958171,1.0
Adcy7,0.14723718,1.2782968,0.8829448161350582,1.0
Naalad2,0.1471552,1.3378464,0.8830095187997666,1.0
Psmg3,0.14697486,0.32002336,0.8831518674089777,1.0
Zfp503,0.14694206,1.212844,0.8831777493798083,1.0
Eldr,0.14686829,22.043253,0.8832359842700965,1.0
Cd3g,0.14686829,22.17031,0.8832359842700965,1.0
Klrb1a,0.14686829,22.098965,0.8832359842700965,1.0
Nkx6-2,0.14686829,22.051138,0.8832359842700965,1.0
B130011K05Rik,0.1468273,1.0699868,0.8832683372596062,1.0
Gm42997,0.14679451,1.0612016,0.8832942197914049,1.0
Fam163b,0.14669614,0.62566066,0.8833718681341998,1.0
Acvr2b,0.14651579,0.18450847,0.8835142263390502,1.0
Tmem117,0.14644201,0.2643209,0.8835724648709506,1.0
Ebpl,0.14585178,0.30518076,0.8840383957522974,1.0
Camk2b,0.14582719,0.22324264,0.8840578104106017,1.0
Hnrnpa1,0.14574522,0.14052825,0.8841225264410796,1.0
Syt16,0.1454419,0.20004831,0.8843619824735509,1.0
Rexo5,0.1451222,0.56456983,0.8846143935105087,1.0
Gm11520,0.1447533,0.40753952,0.8849056515655417,1.0
Baz1b,0.14463034,0.010763693,0.8850027410420511,1.0
Trpc6,0.14454837,0.37905577,0.8850674683190835,1.0
Gm30524,0.14453197,0.28883082,0.8850804138665425,1.0
1700113H08Rik,0.14435162,0.6974175,0.8852228169124721,1.0
4930474H20Rik,0.14423686,0.70263386,0.8853134389631357,1.0
Sgpp2,0.14410569,0.67239535,0.8854170088578622,1.0
Utp3,0.14400733,0.4718626,0.8854946875636828,1.0
Gm9925,0.14397453,0.6558065,0.8855205807101967,1.0
Faap20,0.14397453,0.33227924,0.8855205807101967,1.0
Tbca,0.14394175,0.15189888,0.885546473978952,1.0
Gm15601,0.14385976,0.61132073,0.8856112076854681,1.0
Rnh1,0.14385156,0.10785942,0.8856176810981143,1.0
4930447C04Rik,0.14380239,0.43093336,0.8856565217342851,1.0
Gm31946,0.1437614,1.0359697,0.8856888891409543,1.0
Gm5784,0.14366302,0.9530512,0.8857665716950187,1.0
Ush2a,0.14366302,0.6174751,0.8857665716950187,1.0
C230013L11Rik,0.14364663,0.97981054,0.8857795188941173,1.0
Crhbp,0.14359744,2.4459474,0.8858183606743526,1.0
Armcx1,0.14359744,0.6033033,0.8858183606743526,1.0
Olfr1221,0.14358105,2.421883,0.8858313079953996,1.0
Thegl,0.14358105,2.4467072,0.8858313079953996,1.0
2610027F03Rik,0.14356466,2.6882753,0.885844255346925,1.0
1700128A07Rik,0.14354825,2.4396672,0.8858572027289257,1.0
Syngr4,0.14354825,2.5859942,0.8858572027289257,1.0
Ildr1,0.14351547,2.3178282,0.8858830975843388,1.0
Ankdd1b,0.14349908,2.3379164,0.8858960450577444,1.0
S1pr5,0.14349908,2.2877276,0.8858960450577444,1.0
Ifi35,0.14349908,0.9251639,0.8858960450577444,1.0
Gm28676,0.14349908,2.2029347,0.8858960450577444,1.0
Pnpla1,0.14348267,2.281857,0.8859089925616116,1.0
Efna1,0.14346628,2.2372308,0.8859219400959369,1.0
9130204K15Rik,0.1434335,0.8984758,0.8859478352559482,1.0
Smpd1,0.14336792,0.4256863,0.8859996259413181,1.0
Itprid1,0.14330232,0.8071492,0.8860514171136361,1.0
Pes1,0.14310558,0.61241895,0.8862067935500965,1.0
Erc1,0.14294983,-0.017935306,0.8863298029984453,1.0
Mkx,0.14291704,0.18927819,0.8863557000735057,1.0
Gins3,0.14284326,0.58759946,0.8864139689360797,1.0
Mboat7,0.14278588,0.19690993,0.8864592895870943,1.0
Gpc3,0.14229402,0.38707945,0.886847767527335,1.0
9230009I02Rik,0.1416874,0.6670291,0.8873269277568672,1.0
Adcy10,0.14144967,0.33995643,0.8875147180081712,1.0
Cplane1,0.14132671,0.04302838,0.8876118533753415,1.0
Tfb1m,0.14108078,0.48019376,0.8878061291723732,1.0
Gm45494,0.14089224,0.44710222,0.8879550785156277,1.0
Gm5432,0.14084305,0.40034446,0.8879939355169957,1.0
Btg3,0.14079386,0.43818155,0.8880327927875447,1.0
Col22a1,0.14061351,0.9286608,0.8881752717477283,1.0
Aqp9,0.14055613,0.12927905,0.8882206067202771,1.0
Gm42531,0.14037578,1.7368541,0.888363090442373,1.0
Rbsn,0.140343,0.20495617,0.8883889969613489,1.0
Eda2r,0.1403102,1.720695,0.8884149035995443,1.0
4930484H19Rik,0.1402938,1.7388546,0.8884278569633409,1.0
Ifit1bl2,0.1402938,1.6174272,0.8884278569633409,1.0
Gm33838,0.14026102,1.7855823,0.8884537637803146,1.0
C1qa,0.14024462,1.66859,0.8884667172334849,1.0
Wdr27,0.14024462,0.54017794,0.8884667172334849,1.0
Gm30613,0.14023642,0.51964056,0.8884731939712395,1.0
Gm5737,0.14021184,1.617305,0.8884926242291754,1.0
Tprg,0.14019543,1.5695956,0.8885055777716888,1.0
Islr,0.14016265,1.6259024,0.8885314849460346,1.0
Fgf5,0.14014626,1.55121,0.8885444385778603,1.0
Gm20755,0.14011346,1.4783379,0.8885703459308001,1.0
A930029G22Rik,0.14011346,1.4844296,0.8885703459308001,1.0
Cpxm2,0.14010526,0.8093556,0.8885768227876343,1.0
Sbspon,0.14008068,1.4810076,0.8885962534027683,1.0
Gm29478,0.14006427,1.4410844,0.8886092071833795,1.0
Fnip1,0.14004788,-0.014141432,0.8886221609937377,1.0
Lrrc55os,0.14004788,1.3772889,0.8886221609937377,1.0
Kdm8,0.1399659,0.24061696,0.8886869304916121,1.0
Gm7247,0.13982655,0.20283864,0.8887970403433219,1.0
Tbc1d25,0.13968718,0.26779956,0.888907152340667,1.0
Boc,0.13953143,0.11557453,0.8890302212271881,1.0
Mup2,0.13934289,0.17136404,0.8891792029312392,1.0
Bag4,0.1392855,0.24375165,0.889224545966145,1.0
Rims4,0.1389494,0.37456477,0.8894901338722403,1.0
Gm49357,0.13844934,0.39422128,0.8898852998006745,1.0
Abcb7,0.13820341,0.11677336,0.890079653742264,1.0
Teddm2,0.13819522,0.36930642,0.8900861323208149,1.0
Jakmip3,0.13813783,0.33649907,0.8901314825761495,1.0
Gm34304,0.13769516,0.8750341,0.8904813394750486,1.0
Gm43293,0.13769516,0.51953894,0.8904813394750486,1.0
Dcbld1,0.13761319,0.27812353,0.8905461301319322,1.0
4933427D06Rik,0.13748203,0.79653656,0.8906497967030537,1.0
Gm42397,0.13746564,0.81870866,0.89066275515592,1.0
Ugt1a6a,0.13730168,0.5672021,0.8907923412903213,1.0
Pcdhga2,0.13717052,0.72276074,0.8908960122983423,1.0
Cyb5r3,0.13712133,0.7011745,0.89093488940732,1.0
Gm11168,0.13700657,1.3301942,0.8910256036811225,1.0
Gm44079,0.13699837,1.2899206,0.8910320833267031,1.0
E330023G01Rik,0.13695738,1.2439805,0.8910644816637533,1.0
Lzts3,0.13695738,0.25614694,0.8910644816637533,1.0
Gm11042,0.1369082,1.2551075,0.8911033599082802,1.0
Gm41231,0.1369082,1.275296,0.8911033599082802,1.0
Prrt2,0.1368754,0.18746024,0.891129278883417,1.0
Npr3,0.13685901,1.2349737,0.8911422384146107,1.0
Gbp6,0.13680983,1.2723298,0.8911811171826527,1.0
Gm11638,0.13676064,1.1733575,0.8912199962123137,1.0
Morn5,0.13671145,1.085194,0.8912588755035017,1.0
Klhl36,0.13669506,0.48742768,0.891271835325332,1.0
Gm48703,0.1365639,0.6205997,0.8913755149453032,1.0
Rp1,0.13648193,0.5811201,0.8914403156509655,1.0
Prr12,0.136236,0.11751116,0.8916347221163052,1.0
Rhpn2,0.13608843,0.2394093,0.8917513691227541,1.0
Cep112it,0.13571954,0.6262212,0.8920429968813661,1.0
Flywch1,0.1355474,0.0577698,0.8921790948345305,1.0
Adcy1,0.13529328,0.21777223,0.8923800071399813,1.0
Lrguk,0.134867,0.5613891,0.8927170368352791,1.0
Tespa1,0.13470304,0.52275383,0.8928466688038857,1.0
Arvcf,0.13468665,0.29461494,0.8928596321582642,1.0
Phf23,0.13460466,0.30544108,0.8929244493594769,1.0
Rasgef1c,0.13423578,0.75256604,0.8932161356096088,1.0
Lrrc56,0.13401444,0.44969097,0.8933911542954144,1.0
9630002D21Rik,0.13398986,0.7056029,0.8934106011366766,1.0
Ppp1r42,0.13398986,0.25675043,0.8934106011366766,1.0
Zfp69,0.13394067,0.62693596,0.8934494950114329,1.0
4930588A03Rik,0.13387509,0.16458167,0.893501353909675,1.0
9330199G10Rik,0.13373572,1.1276244,0.8936115555799199,1.0
Sh2d3c,0.13369474,0.65975034,0.8936439682268457,1.0
Fcer1g,0.13361277,0.43307626,0.8937087940534977,1.0
2610507I01Rik,0.13359636,0.58674264,0.8937217593040471,1.0
Slc46a1,0.13358817,1.0341628,0.8937282419399714,1.0
B130046B21Rik,0.13355538,1.0414057,0.8937541725546558,1.0
Mrpl32,0.13353898,0.29673517,0.8937671379045844,1.0
Sis,0.13353078,3.740865,0.8937736205901938,1.0
Fndc3c1,0.13353078,4.00392,0.8937736205901938,1.0
Slc22a16,0.13353078,3.8892531,0.8937736205901938,1.0
Dio3os,0.13353078,3.8752108,0.8937736205901938,1.0
Gm15999,0.13353078,4.0595818,0.8937736205901938,1.0
Gm9484,0.13353078,4.473329,0.8937736205901938,1.0
Ptpru,0.13351439,0.6139301,0.8937865859827008,1.0
4933436E23Rik,0.13351439,3.6799495,0.8937865859827008,1.0
Clcf1,0.13351439,3.6586604,0.8937865859827008,1.0
Fam169b,0.13348159,3.4068122,0.8938125168528548,1.0
Gm10851,0.13348159,3.3185368,0.8938125168528548,1.0
Dnmt3b,0.13337503,0.25475106,0.8938967929645558,1.0
Arhgap20,0.1324569,0.17943375,0.8946229135981252,1.0
Mettl4,0.13243231,0.28299475,0.8946423644750526,1.0
Ajap1,0.13230114,0.5603105,0.8947461035549504,1.0
Naf1,0.13195685,0.2747618,0.8950184272000973,1.0
D5Ertd615e,0.13123545,0.6757149,0.8955890501580815,1.0
Gap43,0.13122725,0.23634242,0.895595534820875,1.0
Gm43920,0.13100593,0.6720496,0.8957706233517739,1.0
Gsto2,0.13087475,0.68634456,0.8958743819144955,1.0
Gm26820,0.1307272,0.6008106,0.8959911124264521,1.0
1810019N24Rik,0.13070261,0.33484766,0.8960105677307627,1.0
Ager,0.13069442,0.45624438,0.8960170528460971,1.0
Rps18-ps5,0.13064523,1.0969952,0.896055963683997,1.0
Siglec15,0.13049766,0.89819086,0.8961726976975466,1.0
Ahcy,0.13043208,0.9790649,0.8962245802030213,1.0
Exosc3,0.1303911,0.88014096,0.8962570069943225,1.0
1700094M23Rik,0.13026814,2.3128147,0.8963542884078394,1.0
Gm49455,0.13025995,0.85873973,0.8963607738908292,1.0
Trpv6,0.13021895,1.9185894,0.8963932014096498,1.0
Gm26777,0.13020256,0.8399708,0.8964061724656434,1.0
Gm12064,0.13018616,1.905422,0.8964191435493262,1.0
Ins2,0.13016976,1.8582398,0.896432114660695,1.0
Gm35501,0.13016976,1.968549,0.896432114660695,1.0
Mgat2,0.13016976,1.9713802,0.896432114660695,1.0
Gm19466,0.13015337,1.9114716,0.8964450857997461,1.0
1700057G04Rik,0.13015337,1.8925964,0.8964450857997461,1.0
Car14,0.13015337,0.8081086,0.8964450857997461,1.0
Gtf2h4,0.13013698,0.34377402,0.8964580569664764,1.0
Gm19696,0.13012058,1.8619157,0.8964710281608823,1.0
4933409F18Rik,0.1300878,1.7446837,0.8964969706327071,1.0
4930558K02Rik,0.1300714,1.7258966,0.8965099419101192,1.0
Muc3,0.1300714,1.6878587,0.8965099419101192,1.0
4933428C19Rik,0.1300058,1.4923921,0.8965618272963524,1.0
1700093J21Rik,0.12998122,0.3587272,0.8965812844302504,1.0
Srf,0.12994023,0.75026107,0.8966137131249565,1.0
Ly6e,0.12990744,0.6556262,0.8966396562050792,1.0
Nek6,0.12987465,0.2440751,0.8966655993957123,1.0
Gm47469,0.12966971,0.54817337,0.8968277468392138,1.0
Slc38a2,0.12924343,0.27190256,0.8971650273167199,1.0
Fmnl3,0.12905489,0.2226664,0.8973142149972252,1.0
Tada2b,0.12896472,0.51580894,0.8973855669106092,1.0
Arhgap22,0.12893192,0.49833137,0.8974115132666892,1.0
Nkain1,0.12893192,0.37831178,0.8974115132666892,1.0
Sms,0.12892373,0.2151995,0.89741799987285,1.0
9530077C05Rik,0.12875977,0.2668955,0.8975477334351466,1.0
Patz1,0.12874338,0.17836843,0.8975607069420647,1.0
Ercc8,0.12869419,0.19659984,0.8975996276271103,1.0
Slc2a8,0.12826791,0.33764905,0.8979369505408827,1.0
Snrpg,0.12804659,0.42317218,0.8981121062554773,1.0
Tmem258,0.12774327,0.55454946,0.8983521425178341,1.0
4930565D16Rik,0.12771049,0.23839127,0.8983780929415078,1.0
Gm9049,0.12762031,0.38192633,0.8984494571668697,1.0
Abca16,0.12742357,0.8314712,0.8986051637811818,1.0
BC051408,0.12712845,0.8482531,0.8988387310199656,1.0
Slf1,0.1269481,0.14121991,0.8989814708699343,1.0
Alx1,0.12692352,1.435588,0.8990009356482368,1.0
Gm27246,0.12692352,1.386085,0.8990009356482368,1.0
Gm11734,0.12690713,1.575657,0.89901391220086,1.0
Medag,0.12689072,1.5588019,0.8990268887804832,1.0
Myo18b,0.12689072,1.4580636,0.8990268887804832,1.0
Car15,0.12687433,1.3169929,0.8990398653871028,1.0
Tuft1,0.12686613,0.7095474,0.8990463537005353,1.0
Gm27167,0.12677595,1.2712282,0.8991177255935553,1.0
Gm29695,0.12675956,1.2825496,0.8991307023890543,1.0
5430427N15Rik,0.12671037,1.2316635,0.8991696329373522,1.0
Gm37065,0.12664479,1.2092104,0.8992215407124892,1.0
Ino80b,0.12664479,0.13050218,0.8992215407124892,1.0
Ndufb7,0.12646444,0.27544615,0.8993642893164195,1.0
Efcab6,0.12620212,0.21675135,0.8995719294601426,1.0
Gm46430,0.12612835,0.30849585,0.899630329489736,1.0
Phtf2,0.12609556,0.1472187,0.8996562852329025,1.0
